name,openPrice,high_low,close,prevCloseDate,marketCap,sharesOutstanding,float,normalizedEPS,mthvwap,unadjVWAP,adjVWAP,peratio,price/Sales,price/CF,pricebookvalue,dividend,divident_5_yr_avg,debt,long term debt/equity,enterpriseValue,assets,cash,roe,roa,capEx,EBIT,revenue,operating_income,operating_margin,netincome,net_profit_margin,revenue_per_share_5_yr_growth,eps_per_share_5_yr_growth,ebita,industry,new PE ratio,new roe,new roa,aquirer multiple,normalized aquirer multiple,address
Ossia Intl,0.097,0.12,0,26 Jul 2019,30320000.0,252630000.0,20.80%,0.02,310000.0,0.0945,0.09454,8.715,1.618,7.256,0.773,6.417,1.537,1440000.0,0.0,31750000.0,51500000.0,5800000.0,10.071,6.916,-1650000.0,0,18740000.0,-180000.0,1.938,3480000.0,18.591,-15.457,0.0,0,Consumer Cyclical / Recreational Products / ,4.85,0.06229860365198711,0.06757281553398058,0.10960629921259843,0.884985632183908,https://www2.sgx.com/securities/equities/O08
Tat Seng Pkg,0.515,0.515,0,26 Jul 2019,80960000.0,157200000.0,17.34%,0.13,600000.0,0.57582,0.57582,4.187,0.243,2.884,0.629,5.825,5.34,27680000.0,14.374,108630000.0,303040000.0,59490000.0,15.738,7.403,-30440000.0,0,333330000.0,27610000.0,8.282,19340000.0,6.339,9.105,10.314,0,Basic Materials / Containers & Packaging / ,3.9615384615384617,0.057757204718530686,0.06381995776135163,0.17803553346221118,2.8926809720785935,https://www2.sgx.com/securities/equities/T12
Ban Leong,0.25,0.25,0,26 Jul 2019,29130000.0,114600000.0,15.38%,0.03,110000.0,0.24987,0.24987,8.151,0.185,7.205,0.951,6.0,0.0,-9390000.0,0.572,19740000.0,66400000.00000001,13490000.0,11.787,5.698,-250000.0,0,157610000.0,4600000.0,2.918,3490000.0,2.349,4.609,20.5,0,Technology / Computer Hardware / ,8.333333333333334,0.03909050179211469,0.05256024096385541,0.1767983789260385,1.4140401146131805,https://www2.sgx.com/securities/equities/B26
Procurri,0.32,0.32,0,26 Jul 2019,91100000.0,284690000.0,32.58%,0.02,6490000.0,0.31747,0.31753,14.974,0.406,5.887,2.156,0.0,0.0,8800000.0,5.93,87110000.0,141330000.0,18080000.0,8.033,4.277,-3490000.0,0,224560000.0,10760000.0,5.075,6090000.0,2.711,42.095,15.09,0,Technology / Computer Services / ,16.0,0.0404355620476728,0.04309063893016345,0.06991160601538285,4.577208538587849,https://www2.sgx.com/securities/equities/BVQ
Bund Center,0.575,0.58,0,26 Jul 2019,441080000.0,758770000.0,15.21%,0.03,270000.0,0.57797,0.57797,16.816,3.811,11.204,0.98,3.793,6.981,-149860000.0,0.021,429000000.0,498960000.0,12250000.0,6.194,5.394,-1080000.0,0,115740000.0,35410000.0,29.435,26170000.0,23.391,-0.112,-2.546,0,Services / Real Estate Operations / ,19.166666666666664,0.039587335683059284,0.052449094115760785,0.061002331002331,9.425869316010699,https://www2.sgx.com/securities/equities/BTE
GDS Global,0.14,0.35,0,26 Jul 2019,39200000.0,112000000.0,16.49%,-0.01,0.0,0.1389,0.1389,0.0,2.714,0.0,2.293,1.429,0.0,-9380000.0,0.0,29040000.0,23560000.0,10160000.0,-5.047,-10.441,-160000.0,0,14450000.0,-1050000.0,-16.807,-2740000.0,-16.379,1.274,0.0,0,Capital Goods / Constr. - Supplies & Fixtures / ,-14.000000000000002,-0.06357308584686774,-0.11629881154499151,-0.0943526170798898,-1.4837956204379563,https://www2.sgx.com/securities/equities/5VP
Boldtek,0.1,0.1,0,26 Jul 2019,18560000.0,185630000.0,13.08%,0.0,100000.0,0.093,0.093,22.989,0.179,9.099,0.648,0.0,0.0,18950000.0,7.938,39170000.0,81500000.0,3380000.0,2.242,0.846,-150000.0,0,103690000.0,1420000.0,1.569,810000.0,0.713,-4.766,-37.359,0,Capital Goods / Construction Services / ,0.0,0.012285757621720007,0.009938650306748465,0.020679091141179475,4.835802469135802,https://www2.sgx.com/securities/equities/5VI
Star Pharm,0.175,0.175,0,26 Jul 2019,8189999.999999999,45880000.0,32.39%,0.05,100000.0,0.15646,0.15646,3.451,0.138,2.24,0.264,0.0,0.0,-11850000.0,0.0,-9130000.0,272850000.0,87070000.0,8.349,4.457,-7280000.0,0,59310000.0,7100000.0,2.708,2350000.0,3.958,22.561,26.124,0,Healthcare / Major Drugs / ,3.4999999999999996,0.006321112515802781,0.008612790910756826,-0.2573932092004381,-0.6798936170212765,https://www2.sgx.com/securities/equities/AYL
Dukang,0.088,0.095,0,26 Jul 2019,7580000.0,79830000.0,41.86%,-0.35,30000.0,0.16919,0.16195,0.0,0.314,0.0,0.037,0.0,0.0,-1000000.0,0.0,-4360000.0,1379960000.0,175040000.0,-18.506,-16.684,-1280000.0,0,24140000.0,-212170000.0,-191.099,-47990000.0,-198.825,-42.708,0.0,0,Consumer/Non-Cyclical / Beverages (Alcoholic) / ,-0.25142857142857145,-0.03084190231362468,-0.03477637032957477,11.006880733944953,0.007994998958116274,https://www2.sgx.com/securities/equities/BKV
Trek 2000 Intl,0.089,0.089,0,26 Jul 2019,28850000.0,322890000.0,15.48%,-0.02,350000.0,0.09404,0.09404,0.0,0.812,0.0,0.467,11.236,0.0,-36700000.0,0.0,-15060000.0,49550000.0,32119999.999999996,-7.707,-7.369,-20000.0,0,35510000.0,-3120000.0,-13.853,-5640000.0,-16.153,-17.87,0.0,0,Technology / Computer Storage Devices / ,-4.449999999999999,-0.04764720790740897,-0.11382441977800202,0.3745019920318725,0.23764893617021277,https://www2.sgx.com/securities/equities/5AB
VibroPower,0.12,0.12,0,26 Jul 2019,4440000.0,35950000.0,50.82%,0.02,160000.0,0.1172,0.1172,9.631,0.287,3.684,0.255,0.0,0.0,6940000.0,14.156,11390000.0,34070000.0,1590000.0,2.687,1.661,-90000.0,0,15480000.0,760000.0,4.935,450000.0,3.618,-14.165,3.502,0,Technology / Electronic Instr. & Controls / ,6.0,0.015668523676880222,0.013208100968594072,0.03950834064969271,3.037333333333333,https://www2.sgx.com/securities/equities/BJD
Blumont,0.002,0.002,0,26 Jul 2019,55140000.0,27570000000.0,16.51%,-0.0,25340000.0,0.00246,0.00246,0.0,14.574,0.0,16.343,0.0,0.0,5260000.0,151.233,60020000.0,12320000.0,790000.0,-4.539,-7.744,-500000.0,0,3780000.0,630000.0,-7.369,-1090000.0,-26.238,-38.374,0.0,0,Services / Business Services / ,0.0,-0.13885350318471337,-0.08847402597402597,-0.018160613128957014,-0.11012844036697247,https://www2.sgx.com/securities/equities/A33
Hoe Leong,0.004,0.004,0,26 Jul 2019,22480000.0,5620000000.0,10.95%,0.0,1960000.0,0.00397,0.00397,1.325,0.303,1.769,0.975,0.0,0.0,32090000.000000004,80.405,42140000.0,72780000.0,3260000.0,0.0,13.457,-1070000.0,0,74110000.0,11280000.0,15.377,9670000.0,13.048,-37.356,0.0,0,Basic Materials / Misc. Fabricated Products / ,0.0,0.22002275312855518,0.13286617202528167,0.2294731846226863,0.017431230610134435,https://www2.sgx.com/securities/equities/H20
Ouhua Energy,0.018,0.018,0,26 Jul 2019,6900000.0,383290000.0,28.30%,0.01,60000.0,0.03114,0.03114,1.47,0.012,0.829,0.184,0.0,0.0,25620000.0,0.0,23820000.0,491080000.0,59390000.0,11.923,4.78,-5390000.0,0,581700000.0,28690000.0,1.09,4690000.0,0.807,14.592,0.0,0,Utilities / Natural Gas Utilities / ,1.7999999999999998,0.008935886443745832,0.009550378757025331,0.19689336691855583,0.09142004264392324,https://www2.sgx.com/securities/equities/AJ2
Sri Trang Agro,0.565,0.52,0,26 Jul 2019,19200000000.0,1540000000.0,100.00%,1.35,0.0,0.63953,0.63953,39.107,0.27,6.238,0.985,5.195,0.0,23137340000.0,35.719,41529870000.0,55748110000.0,4197300000.0,8.671,1.178,-2785690000.0,0,71051700000.0,3050220000.0,1.995,604860000.0,0.937,-7.166,-0.385,0,Basic Materials / Fabricated Plastic & Rubber / ,0.41851851851851846,0.016432809435539545,0.01084987455180095,0.014564456859604906,38.793070379922625,https://www2.sgx.com/securities/equities/NC2
Pavillon,0.015,0.015,0,26 Jul 2019,5820000.0,387750000.0,24.04%,-0.01,180000.0,0.0172,0.0172,0.0,0.405,0.0,0.18,0.0,0.0,-20740000.0,0.51,-14920000.0,50270000.0,20980000.0,-30.298,-25.927,-1820000.0,0,14380000.0,-14040000.0,-96.856,-11190000.0,-98.47,0.0,0.0,0,Financial / Misc. Financial Services / ,-1.5,-0.12164365691923035,-0.2225979709568331,0.75,0.02,https://www2.sgx.com/securities/equities/596
Stamford Tyres,0.25,0.265,0,26 Jul 2019,62590000.0,236190000.0,50.98%,0.0,320000.0,0.25774,0.25774,131.841,0.267,8.077,0.506,3.774,3.548,73880000.0,22.932,136470000.0,249080000.0,13710000.0,0.379,0.184,-2600000.0,0,234170000.0,6100000.0,2.604,470000.0,0.202,-4.418,-45.685,0,Consumer Cyclical / Tires / ,0.0,0.002487957228309777,0.0018869439537497993,0.003443980361984319,72.59042553191489,https://www2.sgx.com/securities/equities/S29
IPC Corp,0.335,0.345,0,26 Jul 2019,29430000.0,85290000.0,51.31%,0.31,210000.0,0.31295,0.31295,1.183,3.387,1.116,0.276,0.0,0.0,-660000.0,4.101,27590000.0,117810000.0,9970000.0,26.397,23.459,-360000.0,0,8690000.0,25620000.0,292.888,24810000.0,285.533,-28.101,6.491,0,Capital Goods / Construction Services / ,1.0806451612903227,0.19316412332606664,0.21059332824038707,0.8992388546574845,0.3725372833534865,https://www2.sgx.com/securities/equities/AZA
Willas-Array,0.615,0.65,0,26 Jul 2019,279480000.0,85210000.0,79.44%,-0.16,120000.0,0.56897,0.56897,0.0,0.076,0.0,0.417,6.098,0.0,728620000.0,0.0,1008100000.0,2083150000.0,297530000.0,-2.735,-0.873,-26720000.0,0,3687830000.0,29090000.0,0.789,-18960000.0,-0.514,2.542,0.0,0,Technology / Electronic Instr. & Controls / ,-3.84375,-0.011476580753725651,-0.009101600940882798,-0.01880765797043944,-32.69944620253165,https://www2.sgx.com/securities/equities/BDR
Serial System,0.081,0.081,0,26 Jul 2019,73370000.0,895840000.0,33.05%,0.02,1240000.0,0.08812,0.08812,3.393,0.04,2.853,0.377,10.617,6.444,101000000.0,2.629,189440000.0,521080000.00000006,130130000.0,12.875,2.93,-1800000.0,0,1848010000.0,24160000.0,1.34,21390000.0,1.106,13.314,9.507,0,Technology / Semiconductors / ,4.05,0.038876065502262774,0.041049359023566434,0.11291173986486487,0.7173744740532959,https://www2.sgx.com/securities/equities/S69
A-Sonic Aero,0.205,0.205,0,26 Jul 2019,11990000.0,58480000.0,41.84%,0.03,190000.0,0.2177,0.2177,7.09,0.039,7.153,0.312,0.0,0.0,-22840000.0,2.088,-14070000.0,73590000.0,24470000.0,5.486,0.305,-300000.0,0,306000000.0,810000.0,0.172,1690000.0,0.086,-3.904,0.0,0,Transportation / Air Courier / ,6.833333333333333,0.013978494623655914,0.022965076776735968,-0.12011371712864251,-1.7067159763313609,https://www2.sgx.com/securities/equities/BTJ
Asia Vets,0.165,0.165,0,26 Jul 2019,22920000.0,138930000.0,37.07%,-0.02,60000.0,0.19066,0.17436,0.0,15.711,0.0,1.233,0.0,0.0,-11950000.0,0.0,10980000.0,21030000.0,11950000.0,-12.802,-11.861,-20000.0,0,1460000.0,-2310000.0,-158.619,-2340000.0,-160.045,-49.004,0.0,0,Technology / Semiconductors / ,-8.25,-0.052081014912085465,-0.11126961483594865,-0.21311475409836064,-0.7742307692307693,https://www2.sgx.com/securities/equities/5RE
AVIC,0.091,0.091,0,26 Jul 2019,25990000.0,285580000.0,24.36%,0.02,3340000.0,0.09131,0.09389,5.203,0.224,2.592,0.711,0.0,0.0,495580000.0,331.816,471530000.0,3106780000.0,256600000.00000003,15.927,1.096,-2170000.0,0,115780000.0,160000000.0,27.766,4990000.0,6.018,-0.458,66.704,0,Services / Business Services / ,4.55,0.0017400097635818397,0.001606164581978769,0.010582571628528407,8.599044088176353,https://www2.sgx.com/securities/equities/O2I
8Telecom,0.047,0.047,0,26 Jul 2019,5380000.0,112480000.0,62.72%,-0.01,1490000.0,0.03594,0.03594,0.0,3.101,0.0,0.0,0.0,0.0,2140000.0,0.0,7350000.0,5600000.0,180000.0,0.0,-44.417,-300000.0,0,1740000.0,-1460000.0,-72.869,-830000.0,-72.869,-57.952,0.0,0,Technology / Communications Equipment / ,-4.7,-0.22802197802197802,-0.14821428571428572,-0.11292517006802721,-0.4162048192771084,https://www2.sgx.com/securities/equities/AZG
Arion Ent,0.007,0.009,0,26 Jul 2019,5610000.0,622940000.0,30.12%,-0.0,410000.0,0.0071,0.0071,0.0,5.629,0.0,1.913,0.0,0.0,-3160000.0,0.0,2450000.0,3410000.0,3160000.0,-57.988,-42.001,-10000.0,0,1000000.0,-1290000.0,-129.317,-1310000.0,-131.928,-59.321,0.0,0,Services / Printing & Publishing / ,0.0,-0.13463514902363824,-0.3841642228739003,-0.5346938775510204,-0.013091603053435116,https://www2.sgx.com/securities/equities/YYB
CPH,0.004,0.005,0,26 Jul 2019,6150000.0,1230000000.0,53.64%,-0.0,3350000.0,0.00606,0.00606,0.0,1.269,0.0,0.554,0.0,0.0,-710000.0,0.079,5530000.0,12390000.0,980000.0,-8.624,-16.52,-20000.0,0,4840000.0,-970000.0,-49.197,-2380000.0,-49.198,0.0,0.0,0,Technology / Semiconductors / ,0.0,-0.1690340909090909,-0.192090395480226,-0.43037974683544306,-0.009294117647058822,https://www2.sgx.com/securities/equities/539
KLW,0.004,0.003,0,26 Jul 2019,16140000.0,5380000000.0,59.00%,-0.0,42900000.0,0.00334,0.00334,0.0,0.533,0.0,0.218,0.0,0.0,-11700000.0,4.21,4440000.0,95730000.0,15800000.0,-1.843,-1.547,-680000.0,0,30290000.0,-760000.0,-2.506,-1380000.0,-4.905,0.0,0.0,0,Capital Goods / Constr. - Supplies & Fixtures / ,0.0,-0.011198571776353161,-0.014415543716703227,-0.3108108108108108,-0.012869565217391306,https://www2.sgx.com/securities/equities/504
Oceanus,0.004,0.004,0,26 Jul 2019,97190000.0,24300000000.0,22.82%,0.0,16270000.0,0.0036,0.0036,80.42,25.232,116.418,4.589,0.0,0.0,-17370000.0,0.0,78640000.0,205580000.0,96610000.0,2.482,-0.67,-3390000.0,0,3850000.0,450000.0,3.714,-210000.0,-7.18,0.0,0.0,0,Consumer/Non-Cyclical / Fish/Livestock / ,0.0,-0.0006571535861809989,-0.0010215001459285922,-0.0026703967446592065,-1.4979047619047619,https://www2.sgx.com/securities/equities/579
Reenova Investment,0.003,0.003,0,26 Jul 2019,13220000.0,4410000000.0,63.45%,-0.0,306120000.0,0.00275,0.00275,0.0,22.83,0.0,1.394,0.0,0.0,1010000.0,14.687,14030000.0,20820000.0,150000.0,-31.064,-16.062,-10000.0,0,580000.0,-1940000.0,-399.82,-2320000.0,-399.82,-48.517,0.0,0,Financial / Investment Services / ,0.0,-0.11623246492985972,-0.11143131604226705,-0.16535994297933002,-0.018142241379310343,https://www2.sgx.com/securities/equities/5EC
World Class Gbl,0.16,0.16,0,26 Jul 2019,146540000.0,915880000.0,8.63%,0.03,340000.0,0.175,0.175,4.441,0.32,4.541,1.269,0.0,0.0,123320000.0,49.027,667550000.0,696700000.0,16970000.0,22.736,4.038,-380000.0,0,458060000.0,35830000.0,10.916,33000000.0,7.015,0.0,0.0,0,Capital Goods / Construction Services / ,5.333333333333334,0.05589904294062844,0.04736615472943878,0.04943449928844281,3.2366060606060607,https://www2.sgx.com/securities/equities/1E6
AnnAik,0.061,0.063,0,26 Jul 2019,15570000.0,244770000.0,47.31%,0.01,80000.0,0.08499,0.08499,12.727,0.274,3.772,0.279,3.175,0.0,26970000.0,30.188,42540000.0,108320000.0,5470000.0,2.205,1.257,-2320000.0,0,56770000.0,870000.0,1.54,1220000.0,2.387,1.82,0.0,0,Capital Goods / Constr. - Supplies & Fixtures / ,6.1,0.014052061736926975,0.011262924667651403,0.028678890456041373,2.127,https://www2.sgx.com/securities/equities/A52
Chuan Hup,0.27,0.27,0,26 Jul 2019,250630000.0,928270000.0,43.24%,0.02,5250000.0,0.34344,0.34344,16.472,0.718,10.011,0.628,3.704,4.908,-181350000.0,0.0,74290000.0,405660000.0,136620000.0,4.569,3.656,-4950000.0,0,349190000.0,22560000.0,7.471,15210000.0,5.699,7.316,-6.282,0,Technology / Electronic Instr. & Controls / ,13.5,0.021019029061813358,0.03749445348321254,0.20473818818145106,1.3187573964497044,https://www2.sgx.com/securities/equities/C33
China Intl,0.48,0.4,0,26 Jul 2019,28490000.0,71230000.0,18.88%,0.02,10000.0,0.503,0.503,58.107,1.657,6.324,0.469,0.0,0.0,-10100000.0,0.0,21280000.0,648630000.0,64269999.99999999,2.312,1.769,-39720000.0,0,17200000.0,25360000.0,21.62,490000.0,13.669,-18.753,-26.049,0,Capital Goods / Construction Services / ,24.0,0.0006777316735822959,0.0007554383855202504,0.023026315789473683,20.845714285714287,https://www2.sgx.com/securities/equities/BEH
Second Chance,0.245,0.245,0,26 Jul 2019,184980000.0,755030000.0,20.45%,0.01,1830000.0,0.23421,0.23421,30.663,5.706,30.053,0.704,1.939,5.358,-2600000.0,0.0,182080000.0,305380000.0,42000000.0,3.032,1.976,-10000.0,0,32420000.0,9460000.0,32.849,6030000.0,18.59,-13.104,-34.896,0,Services / Retail (Apparel) / ,24.5,0.017229555974627123,0.019745890366101252,0.03311731107205624,7.397943615257048,https://www2.sgx.com/securities/equities/528
Sinjia Land,0.008,0.021,0,26 Jul 2019,4030000.0000000005,177070000.0,42.33%,-0.01,60000.0,0.00957,0.00957,0.0,7.667,0.0,0.322,0.0,0.0,-4670000.0,1.169,-640000.0,22560000.0,4850000.0,-26.388,-14.019,0.0,0,530000.0,-3390000.0,-644.297,-3550000.0,-644.297,-51.851,0.0,0,Capital Goods / Misc. Capital Goods / ,-0.8,-0.11066084788029926,-0.1573581560283688,5.546875,0.0014422535211267606,https://www2.sgx.com/securities/equities/5HH
CH Offshore,0.081,0.081,0,26 Jul 2019,57110000.0,704890000.0,7.23%,0.0,250000.0,0.08175,0.08175,0.0,4.306,0.0,0.463,0.0,0.0,4750000.0,3.303,61860000.0,116710000.0,4250000.0,0.0,-22.948,-1100000.0,0,13260000.0,-18290000.0,-211.049,-39360000.0,-296.733,0.0,0.0,0,Energy / Oil Well Services & Equipment / ,0.0,-0.33869718612856037,-0.3372461657098792,-0.6362754607177498,-0.1273033536585366,https://www2.sgx.com/securities/equities/C13
BMM,0.007,0.007,0,26 Jul 2019,3710000.0,529409999.99999994,53.27%,0.0,3230000.0,0.00711,0.00711,0.0,0.0,0.0,0.0,0.0,0.0,-270000.0,0.0,3440000.0,82970000.0,2000000.0,0.0,0.0,-50000.0,0,0.0,-20050000.0,0.0,0.0,0.0,0.0,0.0,0,Basic Materials / Chemicals - Plastics & Rubber / ,0.0,0.0,0.0,0.0,0.0,https://www2.sgx.com/securities/equities/I9T
MDR,0.001,0.001,0,26 Jul 2019,65140000.0,65129999999.99999,31.11%,0.0,126770000.0,0.00107,0.00107,12.5,0.242,10.699,0.483,3.1,1.801,12950000.0,0.315,72060000.0,160770000.0,8450000.0,2.681,2.377,-1500000.0,0,269530000.0,2600000.0,1.299,3440000.0,1.257,-18.553,-18.611,0,Technology / Communications Equipment / ,0.0,0.02201318231266398,0.02139702680848417,0.04773799611434915,0.02094767441860465,https://www2.sgx.com/securities/equities/A27
Soilbuild Const,0.066,0.066,0,26 Jul 2019,55520000.0,841240000.0,11.35%,-0.0,820000.0,0.08528,0.08528,0.0,0.257,0.0,0.57,0.0,0.0,54770000.0,0.0,91820000.0,231620000.0,15250000.0,-4.031,-2.067,-37890000.0,0,216380000.0,-1920000.0,-1.228,-4340000.0,-2.022,-10.955,0.0,0,Capital Goods / Construction Services / ,0.0,-0.022592399791775117,-0.018737587427683274,-0.04726639076453932,-1.3963410138248848,https://www2.sgx.com/securities/equities/S7P
Pan Asian,0.022,0.022,0,26 Jul 2019,4710000.0,214200000.0,13.09%,-0.01,7600000.0,0.01966,0.01966,0.0,0.186,0.0,0.302,0.0,0.0,950000.0,17.713,5660000.0,28700000.0,2840000.0,-7.554,-4.606,-2850000.0,0,25290000.0,-1080000.0,-4.259,-1220000.0,-4.852,-12.188,0.0,0,Basic Materials / Misc. Fabricated Products / ,-2.1999999999999997,-0.03988231448185681,-0.04250871080139373,-0.21554770318021202,-0.10206557377049179,https://www2.sgx.com/securities/equities/5EW
Excelpoint,0.535,0.535,0,26 Jul 2019,63810000.0,119270000.0,25.13%,0.09,240000.0,0.57993,0.57993,6.076,0.038,4.804,0.591,5.607,5.783,167840000.0,0.0,239310000.0,384080000.0,20570000.0,10.683,1.927,-2440000.0,0,1671890000.0,8400000.0,0.643,10450000.0,0.625,10.406,2.076,0,Technology / Electronic Instr. & Controls / ,5.944444444444445,0.04412820404543727,0.027207873359716726,0.04366720989511512,12.251755980861246,https://www2.sgx.com/securities/equities/BDF
Hiap Seng,0.058,0.058,0,26 Jul 2019,17620000.0,303750000.0,56.17%,-0.05,500000.0,0.06547,0.06547,0.0,0.12,0.0,0.856,0.0,0.0,21940000.0,1.038,26390000.0,91940000.0,8359999.999999999,-35.904,-30.818,-2860000.0,0,146950000.0,-18730000.0,-21.49,-31070000.0,-22.187,-14.359,0.0,0,Capital Goods / Construction Services / ,-1.16,-0.39650331801939764,-0.33793778551229064,-1.1773399014778325,-0.049263598326359834,https://www2.sgx.com/securities/equities/510
ABR,0.7,0.7,0,26 Jul 2019,140700000.0,201000000.0,8.97%,0.01,30000.0,0.7456,0.7456,58.333,1.118,11.596,1.454,3.571,0.0,-16469999.999999998,0.333,219090000.0,126020000.0,-77690000.0,2.736,2.073,-2200000.0,0,125900000.0,4310000.0,3.276,2400000.0,2.345,4.948,-20.612,0,Consumer/Non-Cyclical / Food Processing / ,70.0,0.037037037037037035,0.0190445960958578,0.010954402300424482,63.90125,https://www2.sgx.com/securities/equities/533
Tung Lok Rest,0.165,0.165,0,26 Jul 2019,45280000.0,274400000.0,8.71%,-0.0,110000.0,0.15894,0.15894,0.0,0.562,15.296,2.994,0.0,0.0,-9940000.0,12.22,35330000.0,29760000.0,12130000.0,-4.49,3.258,-2100000.0,0,80630000.0,1050000.0,1.297,-690000.0,1.255,-5.814,0.0,0,Services / Restaurants / ,0.0,-0.013312753231719082,-0.023185483870967742,-0.019530144353240873,-8.448478260869566,https://www2.sgx.com/securities/equities/540
Abundance Intl,0.009,0.009,0,26 Jul 2019,5780000.0,642750000.0,14.63%,-0.0,110000.0,0.01402,0.01402,0.0,0.01,0.0,0.204,0.0,0.0,-1650000.0,35.34,4130000.0,55670000.0,8530000.0,-3.527,-1.21,-120000.0,0,565160000.0,460000.0,0.112,-1020000.0,-0.18,0.0,0.0,0,Services / Printing Services / ,0.0,-0.015489749430523917,-0.01832225615232621,-0.2469733656174334,-0.036441176470588234,https://www2.sgx.com/securities/equities/541
Noel Gifts Intl,0.198,0.198,0,26 Jul 2019,20290000.0,102480000.0,7.33%,0.03,150000.0,0.20719,0.20719,9.677,0.801,7.574,0.614,1.515,0.0,-10340000.0,0.0,5830000.0,38750000.0,14460000.0,9.212,5.686,-400000.0,0,25340000.0,3440000.0,9.217,2100000.0,8.273,-0.674,-8.767,0,Services / Retail (Specialty) / ,6.6000000000000005,0.03304484657749803,0.05419354838709677,0.3602058319039451,0.5496857142857143,https://www2.sgx.com/securities/equities/543
Medtecs Intl,0.028,0.028,0,26 Jul 2019,15380000.0,549410000.0,65.47%,0.0,2370000.0,0.02737,0.02737,12.338,0.165,1.973,0.181,0.0,0.0,43790000.0,9.486,59180000.0,112890000.0,8780000.0,1.471,0.822,-5310000.0,0,93380000.0,1190000.0,1.736,1250000.0,1.338,-0.663,3.318,0,Healthcare / Medical Equipment & Supplies / ,0.0,0.016050333846944015,0.011072725662148994,0.021122000675904022,1.325632,https://www2.sgx.com/securities/equities/546
Viking Offshore,0.004,0.004,0,26 Jul 2019,4430000.0,1100000000.0,41.86%,-0.03,720000.0,0.00593,0.00593,0.0,0.16,0.0,0.124,0.0,0.0,30150000.0,24.037,34710000.0,101810000.0,3600000.0,-55.041,-24.161,-130000.0,0,27720000.0,-9330000.0,-32.558,-27630000.0,-99.69,-23.22,0.0,0,Energy / Oil Well Services & Equipment / ,-0.13333333333333333,-0.3671272920542121,-0.2713878793831647,-0.7960242005185826,-0.005024972855591748,https://www2.sgx.com/securities/equities/557
Spindex Ind,0.93,0.93,0,26 Jul 2019,107290000.0,115370000.0,12.36%,0.09,120000.0,0.8861,0.8861,6.021,0.683,4.055,0.937,3.226,3.604,-36150000.0,0.0,78100000.0,152780000.0,29190000.0,13.504,11.993,-20890000.0,0,157040000.0,16030000.000000002,12.628,17820000.0,11.347,10.621,14.891,0,Capital Goods / Misc. Capital Goods / ,10.333333333333334,0.08169814780854576,0.11663830344285901,0.22816901408450704,4.075925925925926,https://www2.sgx.com/securities/equities/564
SHS,0.175,0.175,0,26 Jul 2019,124360000.0,685130000.0,40.16%,-0.01,2620000.0,0.18427,0.18524,0.0,3.284,0.0,0.647,0.0,1.599,-16500000.0,6.963,110070000.0,236380000.0,35480000.0,-5.756,-7.079,-7980000.0,0,37870000.0,-14390000.0,-43.041,-12820000.0,-45.029,-37.064,0.0,0,Energy / Oil & Gas Operations / ,-17.5,-0.04445831599389652,-0.05423470682798883,-0.11647133642227674,-1.5025156006240248,https://www2.sgx.com/securities/equities/566
Colex,0.25,0.25,0,26 Jul 2019,33130000.000000004,132520000.00000001,13.32%,0.02,130000.0,0.25671,0.25671,10.259,0.478,5.045,0.804,2.2,0.0,-19340000.0,0.183,13800000.0,49980000.0,19460000.0,8.106,6.619,-3500000.0,0,69300000.0,3880000.0,5.603,3230000.0,4.662,5.657,3.437,0,Services / Waste Management Services / ,12.5,0.03638206803334084,0.06462585034013606,0.23405797101449274,1.0681114551083593,https://www2.sgx.com/securities/equities/567
Transit Concrete,0.105,0.105,0,26 Jul 2019,7310000.0,69590000.0,13.41%,-0.02,80000.0,0.15562,0.15562,0.0,0.814,0.0,0.554,9.524,0.0,-3450000.0,0.0,3860000.0,16790000.0,3460000.0,-22.636,-16.703,-230000.0,0,8980000.0,-4370000.0,-48.609,-3530000.0,-39.285,-19.006,0.0,0,Capital Goods / Construction Services / ,-5.25,-0.1489451476793249,-0.21024419297200714,-0.9145077720207254,-0.11481586402266288,https://www2.sgx.com/securities/equities/570
IP Softcom,0.007,0.007,0,26 Jul 2019,5120000.0,732040000.0,10.66%,-0.01,90000.0,0.00711,0.00711,0.0,0.157,0.0,0.112,0.0,0.0,650000.0,0.0,5770000.0,56050000.0,3020000.0,-9.606,-8.22,-1140000.0,0,32680000.0,-4450000.0,-13.628,-4470000.0,-14.345,-10.731,0.0,0,Technology / Software & Programming / ,-0.7,-0.0765148921602191,-0.07975022301516503,-0.7746967071057193,-0.00903579418344519,https://www2.sgx.com/securities/equities/571
KS Energy,0.02,0.02,0,26 Jul 2019,10480000.0,515600000.0,27.99%,-0.09,60000.0,0.01801,0.01801,0.0,0.234,0.0,0.0,0.0,0.0,372810000.0,0.0,378670000.0,413610000.0,15610000.0,-416.984,-11.381,-920000.0,0,44790000.0,-31910000.0,-67.747,-38610000.0,-110.791,-21.386,0.0,0,Capital Goods / Misc. Capital Goods / ,-0.22222222222222224,-0.6844531111505052,-0.09334880684702981,-0.1019621306150474,-0.19615125615125617,https://www2.sgx.com/securities/equities/578
